addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,check_date,check_date:opening_hours,cuisine,diet:vegetarian,indoor_seating,name,opening_hours,outdoor_seating,phone,smoking,takeaway,website,wheelchair,name:en,operator,wheelchair:description,wikidata,wikipedia,contact:phone,toilets:wheelchair,brand,brand:wikidata,brand:wikipedia,man_made,surveillance,opening_hours:signed,source:imagery,contact:city,contact:country,contact:housenumber,contact:postcode,contact:street,air_conditioning,bar,description,diet:chicken,diet:dairy_free,diet:fish,diet:meat,diet:non-vegetarian,email,highchair,name:it,name:ko,reservation,fixme,internet_access,name:be,name:ru,payment:credit_cards,payment:debit_cards,contact:email,contact:website,diet:halal,diet:vegan,payment:cash,description:en,name:ja,name:zh,ref:vatin,tourism,official_name,brewery,contact:fax,sport,note,start_date,WLAN,heritage,heritage:operator,ref:at:bda,toilets,internet_access:fee,name:etymology,name:etymology:wikidata,shop,Notiz,capacity,delivery,created_by,fax,alt_name,changing_table,changing_table:count,changing_table:location,food,all_you_can_eat,level,lunch:menu,website:menu,url,payment:maestro,payment:mastercard,payment:visa,not:brand:wikidata,wheelchair:description:de,panoramax,panoramax:0,microbrewery,proposed:amenity,opening_hours:kitchen,payment:cards,name:de,wifi,opening_hours:covid19,UID,branch,contact:facebook,contact:instagram,toilets:access,contact:untappd,old_name,source,award:Gault-Millau,award:michelin,organic,regional,diet:kosher,name:he,food:ice_cream,source:cuisine,abandoned:amenity,name:fa,coffee,drink:juice,drive_through,drive_in,addr:housename,self_service,theme,facebook,layer,addr:floor,check_date:diet:vegetarian,addr:unit,diet:gluten_free,mobile,internet_access:ssid,reservation:website,fast_food,payment:qr_code,diet:raw,indoor,covered,fuel,real_fire,seasonal,brothel,distillery,drink:brewery,drink:coffee,drinking_water,disused:cuisine,disused:name,addr:place,payment:american_express,diet:mediterranean,cocktails,building,reservation:email,delivery:partner,diet:healthy,diet:lactose_free,diet:local,service:electricity,buffet,karaoke,architect,architect:wikidata,building:levels,roof:shape,roof:levels,name:signed,cuisine:de,room,id,long,lat,access,addr:district,addr:suburb,at_bev:addr_date,atm,baby_feeding,brand:en,brand:zh,brothel:club,building:colour,bulk_purchase,check_date:diet:halal,check_date:diet:kosher,check_date:diet:vegan,check_date:smoking,currency:XBT,designation,diet:organic,diet:pescetarian,diet:seafood,disused:amenity,fee,food:affogato,height,historic,image,int_name,internet_access:free,leisure,min_age,music,music_genre,noaddress,nohousenumber,noname,not:amenity,opening_hours:drive_through,opening_hours:url,operator:type,owner,payment:lightning,payment:onchain,power_supply,rental,short_name,snack,survey:date,wikimedia_commons,addr:interpolation,building:part,check_date:currency:XBT,contact:mobile,dispensing,disused:brand,disused:opening_hours,disused:operator,disused:shop,drink,entrance,note:cuisine,operator:wikidata,operator:wikipedia,origin,payment:apple_pay,payment:coins,payment:contactless,payment:google_pay,payment:lightning_contactless,payment:notes,payment:others,payment:v_pay,stars,type,check_date:toilets:wheelchair,community_centre:for,diet:egg_free,diet:neopolitan,diet:nut_free,drink:beer,drink:tea,drink:water,drink:whisky,drink:wine,food:burger,food:pasta,food:pizza,food:risotto,food:soup,happy_hours,kids_area,kids_area:fee,kids_area:indoor,kids_area:outdoor,kids_area:supervised,lgbtq,lgbtq:women,menu_languages,payment:cryptocurrencies,product,seats,smoking:outside,website:booking,website:orders,wine:region,wine:type,year_of_construction,addr:door,barrier,brewery:Pils,brewery:Zwickl,burger,disused:name:zh,dog,drink:club-mate,drink:cocktail,internet_access:wlan:bssid,lunch,name:ar,name:zh-Latn-pinyin,payment:account_cards,payment:app,seating,smoking_hours,alt_name_1,alt_name_2,audience,brand:website,drink:smoothie,fetish,food:egg_roll,food:salad,food:toast,food:wraps,internet_access:provider,lunch:buffet,payment:electronic_purses,source:opening_hours,billiards,billiards:snooker,breakfast,condition,contact:mastodon,darts,description:de,dish,food:baklava,food:brioche_con_gelato,location,museum,note:en,operator:addr,oven,payment:diners_club,restaurant,source:date,source:position,addr2:housenumber,addr2:street,board_games,cash_withdrawal,description:covid19,description:payment,drink:gin,pub,wheelchair:description:en,club,fair_trade,kitchen_hours,payment:jcb,payment:unionpay,phone:mobile,reusable_packaging:offer,roof:colour,roof:material,sustenance,addr:city:en,breakfast:buffet,disused,drink:affogato,drink:ayran,food:baba_ghanoush,food:bakery,food:berliner,food:börek,food:chicken,food:churros,food:falafel,food:fatteh,food:ful,food:hummus,food:hurmašica,food:kebab,food:lamajun,food:lokma,food:moussaka,food:pide,food:sandwich,food:schaumrolle,food:tulumba,food:waffel,full_name,mapillary,name:ro,name:tr,payment:bancomat,sells:clothes,source:geometry,bistro,contact:twitter,kitchen,source:amenity,food:cake,name:hr,vegan,biergarten,building:material,amenity_1,contact:tripadvisor,loc_name,lunch:warm,real_ale,toilets:fee,addr:hamlet,diet:macrobiotic,food:pierogi,changing_table:fee,name:el,zero_waste,contact:tiktok,opening_date,sauna,temporary,country,craft,long_name,service_times,closed,drink:beer:Budweiser,drink:beer:Corona,drink:beer:Desperados,drink:beer:Guinness,drink:beer:Heineken,drink:beer:Null_Komma_Josef,drink:beer:Ottakringer,drink:beer:Rotes_Zwickl,drink:beer:Schneider_Weisse,drink:beer:Strongbow,drink:beer:Wieselburger,drink:soft_drink,fence,landuse,menu:url,old_facebook,old_operator,winery,darts:type,operator:phone,serving_system:buffet,serving_system:conveyor_belt,betting,gambling,panoramax:1,panoramax:2,reg_name,shelter_type,addr1:housenumber,addr1:street,addr:subdistrict,al_fresco,diet:meat_free,disused:contact:website,disused:description,disused:start_date,drinking_water:legal,ele,gluten_free,payment:meal_voucher,pet,phone_1,smokefree,source:phone,wlan:operator,payment:nfc,pizza
Wien,AT,42,1040,Johann-Strauß-Gasse,restaurant,7/25/2024,,nepalese;indian,,yes,The Everest Restaurant,"Tu-Su 11:30-14:30,18:00-22:30",parklet,+43 1 2081010,,,https://everestrestaurant.at,limited,,Gurkha KG,,,,,,,,,,,,,,,,,,,,,,,,,,info@everestrestaurant.at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296415383,16.369689,48.1857779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,2,1010,U-Bahn Station Karlsplatz,restaurant,,,regional,,yes,Cafe - Restaurant im Otto Wagner Pavillon,Mo-Su 09:00-04:00,yes,,,,https://otto-wagner-pavillon.at/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,table_soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371230811,16.3708108,48.2001577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,56,1040,Favoritenstraße,restaurant,10/21/2022,4/20/2024,,,yes,Lima56,"Mo-Fr 12:00-15:30,17:00-23:00; Sa-Su 12:00-23:00",no,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423723048,16.3723893,48.1890258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,30,1040,Argentinierstraße,cafe,,9/2/2024,,,,Radio Cafe,Mo-Fr 10:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457504497,16.3731422,48.1947552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,7,1040,Heumühlgasse,restaurant,5/29/2023,6/16/2024,,,,Guzzi,"Mo-Fr 12:00-15:00,17:00-22:00; Sa,Su off",,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470331946,16.3621935,48.1954191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,1,1040,Treitlstraße,cafe,,,,,,Espresso Mobil,"""it's a mobile truck""",,,,only,https://www.espressomobil.at/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505174957,16.3678884,48.1995522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,2,1040,Rilkeplatz,cafe,,,,,yes,Chasen Brew,"Mo-Fr 08:00-17:00; Sa,Su 09:00-17:00",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512291544,16.3677904,48.1979356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,45,1040,Favoritenstraße,cafe,,,cake;local,yes,yes,15 süße Minuten,"Mo-Fr 08:00-16:00; Sa,Su 08:00-19:00",parklet,-4729681,,,https://www.15suesseminuten.at/,limited,,,,,,,no,,,,,,,,,,,,,,,,,,,,,email@15suesseminuten.at,,,,,,,,,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587719462,16.3735697,48.1875178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,32,1040,Mommsengasse,restaurant,9/10/2022,,ice_cream,,,Quartier Wein & Genuss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662026157,16.3788385,48.1879488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,54,1040,Wiedner Gürtel,restaurant,,12/29/2023,asian;chinese;japanese;korean;thai;vietnamese,,,Hot Lemon Kitchen,We-Mo 11:00-22:00,,,,yes,https://www.hotlemonsushiwok.at/,,,,,,,+43 1 503 1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662988505,16.3714046,48.1855476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,25,1040,Operngasse,bar,4/13/2024,,pizza,,,Cafe Nest,Mo-Fr 17:00-23:00,,,no,,http://www.cafenest.at/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3789312658,16.3660323,48.1974109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,32,1040,Margaretenstraße,restaurant,,,indian,,yes,Taste Of India,"Mo-Fr 11:00-14:30, 17:30-23:00; Sa-Su,PH 12:00-23:00",yes,+43 1 5812305,,yes,https://tasteofindia.at/,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail@taste-of-india.at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3933751004,16.364183,48.1959588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,2,1040,Faulmanngasse,fast_food,4/17/2025,,burger,,yes,Swing Kitchen,11:00-22:00,yes,,no,yes,,limited,,,,,,,,Swing Kitchen,Q116943226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.swingkitchen.com,,only,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,https://www.facebook.com/SwingKitchen,https://www.instagram.com/swing_kitchen,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3994209817,16.3661456,48.1986137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,25-27,1040,Rechte Wienzeile,restaurant,,1/27/2024,japanese,,,Kojiro,"Mo-Th 11:30-15:00,17:30-23:00, Fr-Su 11:30-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小次郎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4071146442,16.3623622,48.1973142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,18,1040,Operngasse,bar,12/13/2023,,,,,Admiral,09:00-23:30,,,,,,no,,Admiral Sportwetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096883256,16.3666209,48.1998096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,9,1040,Margaretenstraße,restaurant,10/10/2024,,mexican,yes,yes,El Burro,Mo-Sa 11:30-21:00,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/10/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096953614,16.3659587,48.1971391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,23,1040,Operngasse,restaurant,,5/27/2024,japanese,,,Matcha Komatchi,Mo-Su 11:00-22:00,,4.36769E+11,,,http://www.matchakomachi.com/,,,,,,,+43 676 91 11 852,,,,,,,,,,,,,,,,,,,,,,matchakomachi@hotmail.com,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,Komachi,,,,,,0,,,,,,,,,,,,,,,,,,,,Matcha-Komachi-308637822668118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096953617,16.3661427,48.1977009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,5,1040,Faulmanngasse,bar,,3/23/2025,,,,Wiener Blut,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096953621,16.3651722,48.1988562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,6-Apr,1040,Favoritenstraße,restaurant,7/16/2023,,pizza,,yes,Riva Favorita,Mo-Sa 11:30-23:30; Su 17:30-22:30,yes,+43 1 353 40 40,no,yes,https://riva.pizza/favorita/,limited,,,,,,,no,,,,,,,,,,,,,,,,,,,,,res.fav@riva.pizza,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4099311016,16.3682445,48.1960231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
